job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills
Data Engineer,HCMC - Data Engineer,Vietnam,via Vn.linkedin.com,Full-time,FALSE,Vietnam,11/04/2023 10:52,FALSE,FALSE,Vietnam,,,,Amaris Consulting,"['sql', 'mongodb', 'mongodb', 'c#', 'azure', 'ssis', 'ssrs']","{'analyst_tools': ['ssis', 'ssrs'], 'cloud': ['azure'], 'databases': ['mongodb'], 'programming': ['sql', 'mongodb', 'c#']}"
Data Engineer,(HCMC) Informatica Data Engineer - Upto 800M/Year,"Ho Chi Minh City, Vietnam",via LinkedIn Vietnam,Full-time,FALSE,Vietnam,08/05/2023 10:23,TRUE,FALSE,Vietnam,,,,HCLTech Vietnam,"['sql', 'python', 'powershell', 'sql server', 'oracle', 'bitbucket']","{'cloud': ['oracle'], 'databases': ['sql server'], 'other': ['bitbucket'], 'programming': ['sql', 'python', 'powershell']}"
Data Engineer,Lead Data engineer,"Ho Chi Minh City, Vietnam",via LinkedIn,Full-time,FALSE,Vietnam,20/09/2023 10:11,FALSE,FALSE,Vietnam,,,,FPT Software,"['java', 'scala', 'python', 'sql', 'no-sql', 'dynamodb', 'aws', 'spark', 'gitlab']","{'cloud': ['aws'], 'databases': ['dynamodb'], 'libraries': ['spark'], 'other': ['gitlab'], 'programming': ['java', 'scala', 'python', 'sql', 'no-sql']}"
Data Scientist,Data Researcher - work from home,Anywhere,via Glints,Full-time,TRUE,Vietnam,13/03/2023 10:29,TRUE,FALSE,Vietnam,,,,Officience,"['word', 'excel', 'spreadsheet']","{'analyst_tools': ['word', 'excel', 'spreadsheet']}"
Data Scientist,Nh‚n ViÍn Phíng Data,"Hanoi, Vietnam",via BeBee,Full-time,FALSE,Vietnam,27/10/2023 10:26,TRUE,FALSE,Vietnam,,,,Vega Corporation,,
Data Scientist,Data Scientist,"Hanoi, Ho√†n Ki·∫øm, Hanoi, Vietnam",via LinkedIn Vietnam,Contractor,FALSE,Vietnam,05/05/2023 03:26,FALSE,FALSE,Vietnam,,,,KiotViet,"['python', 'cassandra', 'hadoop', 'spark', 'linux']","{'databases': ['cassandra'], 'libraries': ['hadoop', 'spark'], 'os': ['linux'], 'programming': ['python']}"
Data Engineer,Data Engineer,"Ho Chi Minh City, Vietnam",via LinkedIn Vietnam,Full-time,FALSE,Vietnam,30/01/2023 03:21,FALSE,FALSE,Vietnam,,,,VNG Corporation,,
Data Analyst,Data Scientist Analyst,Vietnam,via LinkedIn,Full-time,FALSE,Vietnam,13/10/2023 04:07,FALSE,FALSE,Vietnam,,,,Headhunt Service Company,"['r', 'python']","{'programming': ['r', 'python']}"
Data Analyst,Market Intelligence Analyst,Vietnam,via LinkedIn Vietnam,Full-time,FALSE,Vietnam,08/03/2023 03:50,FALSE,FALSE,Vietnam,,,,PeopleWise Vietnam,"['excel', 'powerpoint', 'word']","{'analyst_tools': ['excel', 'powerpoint', 'word']}"
Data Engineer,Data Engineer,"Ho Chi Minh City, Vietnam",via CareerBuilder,Full-time,FALSE,Vietnam,26/10/2023 04:04,TRUE,FALSE,Vietnam,,,,Yes4All Trading Services Company Limited,,
Data Engineer,Data Engineer,"Hanoi, Ho√†n Ki·∫øm, Hanoi, Vietnam",via LinkedIn Vietnam,Contractor,FALSE,Vietnam,19/01/2023 03:25,FALSE,FALSE,Vietnam,,,,KiotViet,"['sql', 'nosql', 'java', 'scala', 'python']","{'programming': ['sql', 'nosql', 'java', 'scala', 'python']}"
Data Analyst,ChuyÍn viÍn qu?n trã d? liáu (Data Analyst),"Ho Chi Minh City, Vietnam",via CareerBuilder,Full-time,FALSE,Vietnam,01/04/2023 03:12,TRUE,FALSE,Vietnam,,,,CÙng Ty S?a ??u N‡nh Viát Nam - Vinasoy,,
Data Analyst,Data Analyst,Vietnam,via CareerBuilder,Full-time,FALSE,Vietnam,17/01/2023 04:03,TRUE,FALSE,Vietnam,,,,CÙng ty T‡i chÌnh TNHH MB SHINSEI (MCREDIT),,
Data Analyst,Viettel Digital,"Hanoi, Vietnam",via BeBee,Full-time,FALSE,Vietnam,22/11/2023 04:31,FALSE,FALSE,Vietnam,,,,Viettel Group,"['sql', 'python', 'r', 'tableau', 'qlik']","{'analyst_tools': ['tableau', 'qlik'], 'programming': ['sql', 'python', 'r']}"
Data Engineer,Data Engineer,"Ho Chi Minh City, Vietnam",via LinkedIn,Full-time,FALSE,Vietnam,24/11/2023 03:39,FALSE,FALSE,Vietnam,,,,FPT Software,"['java', 'scala', 'python', 'sql', 'no-sql', 'dynamodb', 'aws', 'spark', 'gitlab']","{'cloud': ['aws'], 'databases': ['dynamodb'], 'libraries': ['spark'], 'other': ['gitlab'], 'programming': ['java', 'scala', 'python', 'sql', 'no-sql']}"
Data Engineer,Data Engineer,"Hanoi, Vietnam",via LinkedIn,Full-time,FALSE,Vietnam,02/10/2023 03:10,FALSE,FALSE,Vietnam,,,,LIFESUP Technology,"['sql', 'java', 'ruby', 'ruby', 'jira']","{'async': ['jira'], 'programming': ['sql', 'java', 'ruby'], 'webframeworks': ['ruby']}"
Data Engineer,DATA ENGINEER,Vietnam,via Vn.linkedin.com,Full-time,FALSE,Vietnam,26/05/2023 03:30,FALSE,FALSE,Vietnam,,,,gloalit,"['mongodb', 'mongodb', 'python', 'golang', 'mysql', 'aws', 'redshift', 'snowflake', 'angular', 'power bi', 'tableau', 'unity', 'gitlab', 'jira']","{'analyst_tools': ['power bi', 'tableau'], 'async': ['jira'], 'cloud': ['aws', 'redshift', 'snowflake'], 'databases': ['mongodb', 'mysql'], 'other': ['unity', 'gitlab'], 'programming': ['mongodb', 'python', 'golang'], 'webframeworks': ['angular']}"
Data Analyst,Data Analyst,"Hanoi, Ho√†n Ki·∫øm, Hanoi, Vietnam",via LinkedIn Vietnam,Full-time,FALSE,Vietnam,11/01/2023 03:41,TRUE,FALSE,Vietnam,,,,Monkey Vietnam,"['sql', 'python', 'power bi', 'dax', 'tableau']","{'analyst_tools': ['power bi', 'dax', 'tableau'], 'programming': ['sql', 'python']}"
Data Engineer,Lead Data Engineer - Remote,Anywhere,via Jobgether,Full-time,TRUE,Vietnam,02/10/2023 03:10,TRUE,FALSE,Vietnam,,,,Employment Hero,"['python', 'java', 'scala', 'sql', 'nosql', 'ruby', 'ruby', 'c', 'aws', 'azure', 'gcp', 'hadoop', 'spark', 'airflow', 'react', 'ruby on rails', 'node']","{'cloud': ['aws', 'azure', 'gcp'], 'libraries': ['hadoop', 'spark', 'airflow', 'react'], 'programming': ['python', 'java', 'scala', 'sql', 'nosql', 'ruby', 'c'], 'webframeworks': ['ruby', 'ruby on rails', 'node']}"
Data Engineer,Data Engineer Team Lead,"Ho Chi Minh City, Vietnam",via BeBee,Full-time,FALSE,Vietnam,22/11/2023 04:31,FALSE,FALSE,Vietnam,,,,Viet Thai International,"['hadoop', 'spark', 'kafka', 'linux']","{'libraries': ['hadoop', 'spark', 'kafka'], 'os': ['linux']}"
Data Scientist,Junior Data Scientist,"Ho Chi Minh City, Vietnam",via LinkedIn Vietnam,Full-time,FALSE,Vietnam,31/01/2023 03:24,FALSE,FALSE,Vietnam,,,,FinAccel,"['python', 'sql', 'r', 'plotly']","{'libraries': ['plotly'], 'programming': ['python', 'sql', 'r']}"
Data Engineer,Data Engineer,"Hanoi, Ho√†n Ki·∫øm, Hanoi, Vietnam",via LinkedIn Vietnam,Full-time,FALSE,Vietnam,25/05/2023 03:13,FALSE,FALSE,Vietnam,,,,MB AGEAS LIFE,"['mysql', 'oracle', 'sap']","{'analyst_tools': ['sap'], 'cloud': ['oracle'], 'databases': ['mysql']}"
Data Analyst,Work From Home - Online Data Analyst (Vietnam),Anywhere,via LinkedIn Vietnam,Part-time,TRUE,Vietnam,03/03/2023 03:28,TRUE,FALSE,Vietnam,,,,TELUS International AI Data Solutions,['go'],{'programming': ['go']}
Data Engineer,Data Engineer (CGP/ AWS),"Ho Chi Minh City, Vietnam",via LinkedIn Vietnam,Full-time,FALSE,Vietnam,30/08/2023 03:48,FALSE,FALSE,Vietnam,,,,Navigos Search,"['python', 'java', 'sql', 'nosql', 'gcp', 'aws', 'airflow', 'flow', 'terraform']","{'cloud': ['gcp', 'aws'], 'libraries': ['airflow'], 'other': ['flow', 'terraform'], 'programming': ['python', 'java', 'sql', 'nosql']}"
Data Analyst,Data Architect,"Ho Chi Minh City, Vietnam",via VietNamNet,Full-time,FALSE,Vietnam,24/08/2023 03:20,TRUE,FALSE,Vietnam,,,,Monroe Consulting Group Vietnam,,
Data Analyst,Data Analytics,"Ho Chi Minh City, Vietnam",via BeBee,Part-time,FALSE,Vietnam,15/11/2023 03:51,TRUE,FALSE,Vietnam,,,,RMIT VN,,
Data Engineer,Data Enginee Lead,"Ho Chi Minh City, Vietnam",via LinkedIn Vietnam,Full-time,FALSE,Vietnam,09/06/2023 03:36,FALSE,FALSE,Vietnam,,,,VieON,"['java', 'scala', 'sql', 'nosql', 'mongodb', 'mongodb', 'mysql', 'cassandra', 'spark', 'kafka', 'hadoop', 'airflow']","{'databases': ['mongodb', 'mysql', 'cassandra'], 'libraries': ['spark', 'kafka', 'hadoop', 'airflow'], 'programming': ['java', 'scala', 'sql', 'nosql', 'mongodb']}"
Data Analyst,[LSP] HR Data Analyst,Vietnam,via Trabajo.org,Full-time,FALSE,Vietnam,31/07/2023 03:37,FALSE,FALSE,Vietnam,,,,Manpower Vietnam,"['sql', 'power bi', 'excel']","{'analyst_tools': ['power bi', 'excel'], 'programming': ['sql']}"
Data Scientist,"Data Scientists Database, Python, C++","Ho Chi Minh City, Vietnam",via JobsGO,Full-time,FALSE,Vietnam,15/05/2023 03:15,FALSE,FALSE,Vietnam,,,,Tï h?p Truy?n thÙng ??t Viát VAC,"['c++', 'aws', 'tensorflow', 'keras', 'pytorch', 'hadoop', 'spark']","{'cloud': ['aws'], 'libraries': ['tensorflow', 'keras', 'pytorch', 'hadoop', 'spark'], 'programming': ['c++']}"
Data Scientist,Data Scientist Intermediate,Vietnam,via BeBee,,FALSE,Vietnam,06/08/2023 03:48,FALSE,FALSE,Vietnam,,,,Modis,"['sql', 'python']","{'programming': ['sql', 'python']}"
Data Engineer,Data Engineer,Vietnam,via Vn.linkedin.com,Full-time,FALSE,Vietnam,30/01/2023 03:21,TRUE,FALSE,Vietnam,,,,Viettel Big Data Analytics Center,['java'],{'programming': ['java']}
Data Engineer,Data Engineer Upto $2000 NET,Vietnam,via Vn.linkedin.com,Full-time,FALSE,Vietnam,07/03/2023 04:12,FALSE,FALSE,Vietnam,,,,Giaohangtietkiem,"['cassandra', 'hadoop', 'kafka', 'spark']","{'databases': ['cassandra'], 'libraries': ['hadoop', 'kafka', 'spark']}"
Data Engineer,Staff/Senior Data Engineer,"Ho Chi Minh City, Vietnam",via LinkedIn Vietnam,Full-time,FALSE,Vietnam,30/01/2023 03:21,FALSE,FALSE,Vietnam,,,,Cake by VPBank - Digital Bank,"['sql', 'golang', 'typescript', 'css', 'gcp', 'bigquery', 'airflow', 'kafka', 'flutter', 'react', 'flow', 'gitlab']","{'cloud': ['gcp', 'bigquery'], 'libraries': ['airflow', 'kafka', 'flutter', 'react'], 'other': ['flow', 'gitlab'], 'programming': ['sql', 'golang', 'typescript', 'css']}"
Data Scientist,"Data Scientist (Python, Data Analyst, Database)","Ho Chi Minh City, Vietnam",via Indeed,Full-time,FALSE,Vietnam,30/09/2023 03:12,FALSE,FALSE,Vietnam,,,,Deliveree On-Demand Logistics,"['python', 'r', 'matlab', 'sql', 'javascript', 'sql server', 'postgresql', 'tableau', 'flow']","{'analyst_tools': ['tableau'], 'databases': ['sql server', 'postgresql'], 'other': ['flow'], 'programming': ['python', 'r', 'matlab', 'sql', 'javascript']}"
Data Engineer,(Senior/Lead) Data Engineer,Vietnam,via LinkedIn Vietnam,Full-time,FALSE,Vietnam,06/02/2023 03:30,FALSE,FALSE,Vietnam,,,,GiaoHangNhanh (GHN),"['sql', 'nosql', 'golang', 'java', 'hadoop', 'spark', 'kafka', 'airflow']","{'libraries': ['hadoop', 'spark', 'kafka', 'airflow'], 'programming': ['sql', 'nosql', 'golang', 'java']}"
Data Scientist,Data Scientist,Vietnam,via Vn.linkedin.com,Full-time,FALSE,Vietnam,06/01/2023 03:51,FALSE,FALSE,Vietnam,,,,Viettel Big Data Analytics Center,"['r', 'python', 'java', 'scala', 'sql', 'pyspark', 'scikit-learn', 'tensorflow', 'keras', 'pytorch', 'theano', 'hadoop', 'spark']","{'libraries': ['pyspark', 'scikit-learn', 'tensorflow', 'keras', 'pytorch', 'theano', 'hadoop', 'spark'], 'programming': ['r', 'python', 'java', 'scala', 'sql']}"
Data Analyst,Data Analytics Manager  (eCommerce),Vietnam,via Ai-Jobs.net,Full-time,FALSE,Vietnam,05/07/2023 03:19,TRUE,FALSE,Vietnam,year,132500,,Publicis Groupe,,
Data Scientist,Data Scientist,"Ho Chi Minh City, Vietnam",via LinkedIn Vietnam,Full-time,FALSE,Vietnam,29/03/2023 03:28,FALSE,FALSE,Vietnam,,,,DatVietVAC Group Holdings,"['c++', 'aws', 'tensorflow', 'keras', 'pytorch', 'hadoop', 'spark']","{'cloud': ['aws'], 'libraries': ['tensorflow', 'keras', 'pytorch', 'hadoop', 'spark'], 'programming': ['c++']}"
Data Engineer,Data Engineer,"Ho Chi Minh City, Vietnam",via LinkedIn,Full-time,FALSE,Vietnam,18/12/2023 03:27,FALSE,FALSE,Vietnam,,,,Galaxy FinX,"['python', 'java', 'scala', 'sql', 'nosql', 'aws', 'gcp', 'airflow', 'flow', 'git']","{'cloud': ['aws', 'gcp'], 'libraries': ['airflow'], 'other': ['flow', 'git'], 'programming': ['python', 'java', 'scala', 'sql', 'nosql']}"
Data Analyst,Master Data Systems Analyst,Vietnam,via LinkedIn,Full-time,FALSE,Vietnam,29/12/2023 04:23,FALSE,FALSE,Vietnam,,,,Callaway Golf,"['sap', 'excel']","{'analyst_tools': ['sap', 'excel']}"
Data Analyst,Junior Data Analyst,Vietnam,via LinkedIn Vietnam,Full-time,FALSE,Vietnam,27/06/2023 02:41,TRUE,FALSE,Vietnam,,,,Biti's,"['sql', 'vba', 'aws', 'sap', 'excel']","{'analyst_tools': ['sap', 'excel'], 'cloud': ['aws'], 'programming': ['sql', 'vba']}"
Data Engineer,K? S? D? Liáu (Data Engineer),Vietnam,via Glints,Full-time,FALSE,Vietnam,02/10/2023 02:10,TRUE,FALSE,Vietnam,,,,Gimasys,"['bigquery', 'looker']","{'analyst_tools': ['looker'], 'cloud': ['bigquery']}"
Data Engineer,Lead Data Engineer,"Ho Chi Minh City, Vietnam",via LinkedIn Vietnam,Full-time,FALSE,Vietnam,05/06/2023 03:11,FALSE,FALSE,Vietnam,,,,PropertyGuru Vietnam,"['java', 'c++', 'python', 'typescript', 'scala', 'elasticsearch', 'redis', 'redshift', 'snowflake', 'airflow', 'flask', 'django', 'looker', 'tableau', 'flow', 'docker', 'kubernetes', 'jenkins']","{'analyst_tools': ['looker', 'tableau'], 'cloud': ['redshift', 'snowflake'], 'databases': ['elasticsearch', 'redis'], 'libraries': ['airflow'], 'other': ['flow', 'docker', 'kubernetes', 'jenkins'], 'programming': ['java', 'c++', 'python', 'typescript', 'scala'], 'webframeworks': ['flask', 'django']}"
Data Engineer,Data Engineer ($1k5-$3k),"Ho Chi Minh City, Vietnam",via LinkedIn,Full-time,FALSE,Vietnam,23/10/2023 02:38,TRUE,FALSE,Vietnam,,,,FPT Software,"['nosql', 'c++', 'c#', 'java', 'python', 'golang', 'powershell', 'ruby', 'ruby', 'redshift', 'oracle', 'aws']","{'cloud': ['redshift', 'oracle', 'aws'], 'programming': ['nosql', 'c++', 'c#', 'java', 'python', 'golang', 'powershell', 'ruby'], 'webframeworks': ['ruby']}"
Data Engineer,EET Data Engineer,Vietnam,via Ai-Jobs.net,Full-time,FALSE,Vietnam,31/05/2023 02:16,FALSE,FALSE,Vietnam,year,96773,,Bosch Group,"['java', 'sql', 'sap']","{'analyst_tools': ['sap'], 'programming': ['java', 'sql']}"
Data Analyst,Data Analyst,Vietnam,via LinkedIn Vietnam,Full-time,FALSE,Vietnam,30/01/2023 02:21,TRUE,FALSE,Vietnam,,,,Viettel Big Data Analytics Center,"['sql', 'nosql', 'hadoop', 'spark', 'tableau']","{'analyst_tools': ['tableau'], 'libraries': ['hadoop', 'spark'], 'programming': ['sql', 'nosql']}"
Data Engineer,Data engineer,"Hanoi, Vietnam",via CareerBuilder,Full-time,FALSE,Vietnam,02/10/2023 02:10,TRUE,FALSE,Vietnam,,,,CîNG TY TNHH GIMASYS,"['bigquery', 'looker']","{'analyst_tools': ['looker'], 'cloud': ['bigquery']}"
Data Scientist,Data Scientist,"Hanoi, Vietnam",via LinkedIn,Full-time,FALSE,Vietnam,28/09/2023 02:11,FALSE,FALSE,Vietnam,,,,Mcredit - MB Shinsei Finance Limited,,
Data Engineer,Data engineer,Anywhere,via Jobgether,Full-time,TRUE,Vietnam,27/07/2023 02:18,FALSE,FALSE,Vietnam,,,,Zoomo,"['python', 'sql', 'firestore', 'gcp', 'bigquery', 'terraform']","{'cloud': ['gcp', 'bigquery'], 'databases': ['firestore'], 'other': ['terraform'], 'programming': ['python', 'sql']}"
Data Engineer,Data Engineer,Vietnam,via LinkedIn,Full-time,FALSE,Vietnam,16/10/2023 02:43,TRUE,FALSE,Vietnam,,,,Metric - Së liáu E-commerce,"['python', 'java', 'elasticsearch', 'hadoop', 'spark']","{'databases': ['elasticsearch'], 'libraries': ['hadoop', 'spark'], 'programming': ['python', 'java']}"
Data Engineer,Sales Operation Data Engineer,"Ho Chi Minh City, Vietnam",via LinkedIn,Full-time,FALSE,Vietnam,14/10/2023 02:48,FALSE,FALSE,Vietnam,,,,Renesas Electronics,"['sql', 'vba', 'azure', 'power bi', 'excel', 'flow']","{'analyst_tools': ['power bi', 'excel'], 'cloud': ['azure'], 'other': ['flow'], 'programming': ['sql', 'vba']}"
Data Scientist,Head Data Scientist,"Ho Chi Minh City, Vietnam",via LinkedIn Vietnam,Full-time,FALSE,Vietnam,21/06/2023 02:17,FALSE,FALSE,Vietnam,,,,Vatic,"['python', 'c++', 'scala', 'sql']","{'programming': ['python', 'c++', 'scala', 'sql']}"
Data Engineer,Big Data Engineer,Vietnam,via Vn.linkedin.com,Full-time,FALSE,Vietnam,06/01/2023 02:51,FALSE,FALSE,Vietnam,,,,Scale,"['sql', 'python', 'go', 'sql server', 'mysql', 'mariadb', 'bigquery', 'redshift', 'linux', 'redhat', 'centos', 'ubuntu', 'kubernetes', 'docker']","{'cloud': ['bigquery', 'redshift'], 'databases': ['sql server', 'mysql', 'mariadb'], 'os': ['linux', 'redhat', 'centos', 'ubuntu'], 'other': ['kubernetes', 'docker'], 'programming': ['sql', 'python', 'go']}"
Data Engineer,Data Engineer,"Hanoi, Vietnam",via LinkedIn,Full-time,FALSE,Vietnam,10/11/2023 03:26,FALSE,FALSE,Vietnam,,,,PLAYSTUDIOS VIETNAM,"['sql', 'python', 'aws', 'tableau', 'looker']","{'analyst_tools': ['tableau', 'looker'], 'cloud': ['aws'], 'programming': ['sql', 'python']}"
Data Engineer,Lead Data Engineer,Vietnam,via Indeed,Full-time,FALSE,Vietnam,28/07/2023 02:18,TRUE,FALSE,Vietnam,,,,PropertyGuru Pte Ltd,"['java', 'c++', 'python', 'typescript', 'scala', 'elasticsearch', 'redis', 'redshift', 'snowflake', 'airflow', 'flask', 'django', 'looker', 'tableau', 'flow', 'docker', 'kubernetes', 'jenkins']","{'analyst_tools': ['looker', 'tableau'], 'cloud': ['redshift', 'snowflake'], 'databases': ['elasticsearch', 'redis'], 'libraries': ['airflow'], 'other': ['flow', 'docker', 'kubernetes', 'jenkins'], 'programming': ['java', 'c++', 'python', 'typescript', 'scala'], 'webframeworks': ['flask', 'django']}"
Data Engineer,Data Engineer (Azure),Vietnam,via Ai-Jobs.net,Full-time,FALSE,Vietnam,11/05/2023 02:23,FALSE,FALSE,Vietnam,year,96773,,Bosch Group,"['java', 'sql', 'azure', 'databricks', 'kafka', 'spark', 'sap', 'power bi', 'tableau']","{'analyst_tools': ['sap', 'power bi', 'tableau'], 'cloud': ['azure', 'databricks'], 'libraries': ['kafka', 'spark'], 'programming': ['java', 'sql']}"
Data Scientist,Data Science,"Ho Chi Minh City, Vietnam",via CareerBuilder,Full-time,FALSE,Vietnam,08/02/2023 02:24,FALSE,FALSE,Vietnam,,,,CÙng Ty Cï Ph?n GreenFeed Viát Nam,,
Data Scientist,Data Scientist,Vietnam,via Vn.linkedin.com,Full-time,FALSE,Vietnam,25/04/2023 02:11,FALSE,FALSE,Vietnam,,,,Viettel Big Data Analytics Center,"['r', 'python', 'java', 'scala', 'sql', 'pyspark', 'scikit-learn', 'tensorflow', 'keras', 'pytorch', 'theano', 'hadoop', 'spark']","{'libraries': ['pyspark', 'scikit-learn', 'tensorflow', 'keras', 'pytorch', 'theano', 'hadoop', 'spark'], 'programming': ['r', 'python', 'java', 'scala', 'sql']}"
Data Analyst,ChuyÍn viÍn Data Analyst (Ng‡nh h‡ng),"Da Nang, H·∫£i Ch√¢u District, Da Nang, Vietnam",via LinkedIn Vietnam,Full-time,FALSE,Vietnam,17/01/2023 03:03,TRUE,FALSE,Vietnam,,,,YODY FASHION JSC.,,
Data Scientist,Data Scientist,Vietnam,via LinkedIn,Full-time,FALSE,Vietnam,29/09/2023 02:48,FALSE,FALSE,Vietnam,,,,VPBank,"['sql', 'excel']","{'analyst_tools': ['excel'], 'programming': ['sql']}"
Data Analyst,Data Analyst,Vietnam,via LinkedIn Vietnam,Full-time,FALSE,Vietnam,10/07/2023 02:53,TRUE,FALSE,Vietnam,,,,Anfin (YC W22),"['sql', 'python', 'mysql', 'bigquery', 'airflow']","{'cloud': ['bigquery'], 'databases': ['mysql'], 'libraries': ['airflow'], 'programming': ['sql', 'python']}"
Data Scientist,Data Lake Developer,"Ho Chi Minh City, Vietnam",via LinkedIn,Full-time,FALSE,Vietnam,19/10/2023 02:29,FALSE,FALSE,Vietnam,,,,ACB - Asia Commercial Bank,"['python', 'r', 'java', 'aws', 'hadoop', 'spark']","{'cloud': ['aws'], 'libraries': ['hadoop', 'spark'], 'programming': ['python', 'r', 'java']}"
Data Scientist,[HN] Data Scientist,Vietnam,via LinkedIn,Full-time,FALSE,Vietnam,28/12/2023 02:42,FALSE,FALSE,Vietnam,,,,SETA International Careers,"['python', 'pandas', 'numpy', 'scikit-learn', 'keras', 'django', 'git']","{'libraries': ['pandas', 'numpy', 'scikit-learn', 'keras'], 'other': ['git'], 'programming': ['python'], 'webframeworks': ['django']}"
Data Analyst,Data Analyst,Vietnam,via LinkedIn Vietnam,Full-time,FALSE,Vietnam,23/06/2023 02:22,TRUE,FALSE,Vietnam,,,,Thu?n H?i Energy,,
Data Engineer,Data Engineer (K? S? D? Liáu),"Hanoi, Vietnam",via Glints,Full-time,FALSE,Vietnam,09/11/2023 02:51,TRUE,FALSE,Vietnam,,,,CÙng ty TNHH Gi?i ph·p v‡ Ph‚n tÌch d? liáu Insight Data,"['sql', 'oracle', 'airflow', 'spark', 'ssis']","{'analyst_tools': ['ssis'], 'cloud': ['oracle'], 'libraries': ['airflow', 'spark'], 'programming': ['sql']}"
Data Engineer,Data Engineer (Upto 25M),"Hanoi, Ho√†n Ki·∫øm, Hanoi, Vietnam",via Vi·ªác L√†m - Tu·ªïi Tr·∫ª,Full-time,FALSE,Vietnam,19/01/2023 02:25,TRUE,FALSE,Vietnam,,,,CÙng ty CP CÙng Nghá V‡ Truy?n ThÙng SAMO,,
Data Analyst,Freelancer - HR/Data analyst,Anywhere,via LinkedIn Vietnam,Part-time,TRUE,Vietnam,02/01/2023 03:08,TRUE,FALSE,Vietnam,,,,CÙng ty Game,,
Data Engineer,Data Engineer,Vietnam,via LinkedIn Vietnam,Full-time,FALSE,Vietnam,20/06/2023 02:33,TRUE,FALSE,Vietnam,,,,LadiPage Vietnam,"['python', 'java', 'sql', 'nosql', 'mongodb', 'mongodb', 'hadoop', 'spark']","{'databases': ['mongodb'], 'libraries': ['hadoop', 'spark'], 'programming': ['python', 'java', 'sql', 'nosql', 'mongodb']}"
Data Engineer,Data Engineer,"Ho Chi Minh City, Vietnam",via LinkedIn Vietnam,Full-time,FALSE,Vietnam,11/01/2023 02:41,FALSE,FALSE,Vietnam,,,,METRO.digital,"['sql', 'python', 'golang', 'elasticsearch', 'snowflake', 'gcp', 'aws', 'databricks', 'bigquery', 'fastapi', 'looker', 'kubernetes', 'docker', 'github']","{'analyst_tools': ['looker'], 'cloud': ['snowflake', 'gcp', 'aws', 'databricks', 'bigquery'], 'databases': ['elasticsearch'], 'other': ['kubernetes', 'docker', 'github'], 'programming': ['sql', 'python', 'golang'], 'webframeworks': ['fastapi']}"
Data Analyst,ChuyÍn viÍn Ng‡nh h‡ng (Data Analyst),"Da Nang, H·∫£i Ch√¢u District, Da Nang, Vietnam",via LinkedIn Vietnam,Full-time,FALSE,Vietnam,16/01/2023 02:22,TRUE,FALSE,Vietnam,,,,YODY FASHION JSC.,"['excel', 'qlik']","{'analyst_tools': ['excel', 'qlik']}"
Data Analyst,Data Analyst -  Engagement,"B·∫øn C√°t, Binh Duong, Vietnam",via Work4,Full-time,FALSE,Vietnam,30/03/2023 03:03,FALSE,FALSE,Vietnam,,,,Colgate-Palmolive Careers,"['vba', 'spring', 'excel', 'sap', 'tableau', 'flow']","{'analyst_tools': ['excel', 'sap', 'tableau'], 'libraries': ['spring'], 'other': ['flow'], 'programming': ['vba']}"
Data Engineer,Data Engineer,Vietnam,via LinkedIn Vietnam,Full-time,FALSE,Vietnam,06/07/2023 02:21,TRUE,FALSE,Vietnam,,,,LadiPage Vietnam,"['python', 'java', 'sql', 'nosql', 'mongodb', 'mongodb', 'hadoop', 'spark']","{'databases': ['mongodb'], 'libraries': ['hadoop', 'spark'], 'programming': ['python', 'java', 'sql', 'nosql', 'mongodb']}"
